chromosome	start	end	region_name
chr10	70672505	70672507	chr10_70672505_70672507_predictions
chr10	70785376	70785378	chr10_70785376_70785378_predictions
chr10	70815947	70815949	chr10_70815947_70815949_predictions
chr10	70888564	70888566	chr10_70888564_70888566_predictions
chr10	71212569	71212571	chr10_71212569_71212571_predictions
chr10	71319258	71319260	chr10_71319258_71319260_predictions
chr10	71396919	71396921	chr10_71396919_71396921_predictions
chr10	71719777	71719779	chr10_71719777_71719779_predictions
chr10	71773519	71773521	chr10_71773519_71773521_predictions
chr10	71851250	71851252	chr10_71851250_71851252_predictions
chr10	71964394	71964396	chr10_71964394_71964396_predictions
chr10	72088550	72088552	chr10_72088550_72088552_predictions
chr10	72216011	72216013	chr10_72216011_72216013_predictions
chr10	72216275	72216277	chr10_72216275_72216277_predictions
chr10	72273923	72273925	chr10_72273923_72273925_predictions
chr10	72354918	72354920	chr10_72354918_72354920_predictions
chr10	72626078	72626080	chr10_72626078_72626080_predictions
chr10	72692142	72692144	chr10_72692142_72692144_predictions
chr10	72893738	72893740	chr10_72893738_72893740_predictions
chr10	72954805	72954807	chr10_72954805_72954807_predictions
chr10	73096865	73096867	chr10_73096865_73096867_predictions
chr10	73110454	73110456	chr10_73110454_73110456_predictions
chr10	73168007	73168009	chr10_73168007_73168009_predictions
chr10	73168118	73168120	chr10_73168118_73168120_predictions
chr10	73247254	73247256	chr10_73247254_73247256_predictions
chr10	73252643	73252645	chr10_73252643_73252645_predictions
chr10	73358863	73358865	chr10_73358863_73358865_predictions
chr10	73414057	73414059	chr10_73414057_73414059_predictions
chr10	73433560	73433562	chr10_73433560_73433562_predictions
chr10	73496023	73496025	chr10_73496023_73496025_predictions
chr10	73591341	73591343	chr10_73591341_73591343_predictions
chr10	73641473	73641475	chr10_73641473_73641475_predictions
chr10	73656028	73656030	chr10_73656028_73656030_predictions
chr10	73698108	73698110	chr10_73698108_73698110_predictions
chr10	73744371	73744373	chr10_73744371_73744373_predictions
chr10	73772275	73772277	chr10_73772275_73772277_predictions
chr10	73782047	73782049	chr10_73782047_73782049_predictions
chr10	73785605	73785607	chr10_73785605_73785607_predictions
chr10	73811597	73811599	chr10_73811597_73811599_predictions
chr10	73874554	73874556	chr10_73874554_73874556_predictions
chr10	73911131	73911133	chr10_73911131_73911133_predictions
chr10	73998115	73998117	chr10_73998115_73998117_predictions
chr10	7411033	7411035	chr10_7411033_7411035_predictions
chr10	74150827	74150829	chr10_74150827_74150829_predictions
chr10	74151220	74151222	chr10_74151220_74151222_predictions
chr10	74826599	74826601	chr10_74826599_74826601_predictions
chr10	75073641	75073643	chr10_75073641_75073643_predictions
chr10	75099511	75099513	chr10_75099511_75099513_predictions
chr10	75111655	75111657	chr10_75111655_75111657_predictions
chr10	75210795	75210797	chr10_75210795_75210797_predictions
chr10	75235956	75235958	chr10_75235956_75235958_predictions
chr10	75401763	75401765	chr10_75401763_75401765_predictions
chr10	75431623	75431625	chr10_75431623_75431625_predictions
chr10	7666965	7666967	chr10_7666965_7666967_predictions
chr10	7703315	7703317	chr10_7703315_7703317_predictions
chr10	77637807	77637809	chr10_77637807_77637809_predictions
chr10	7787992	7787994	chr10_7787992_7787994_predictions
chr10	7788176	7788178	chr10_7788176_7788178_predictions
chr10	77926754	77926756	chr10_77926754_77926756_predictions
chr10	78029514	78029516	chr10_78029514_78029516_predictions
chr10	78033862	78033864	chr10_78033862_78033864_predictions
chr10	7818504	7818506	chr10_7818504_7818506_predictions
chr10	79068965	79068967	chr10_79068965_79068967_predictions
chr10	79347468	79347470	chr10_79347468_79347470_predictions
chr10	79445623	79445625	chr10_79445623_79445625_predictions
chr10	79512532	79512534	chr10_79512532_79512534_predictions
chr10	79560406	79560408	chr10_79560406_79560408_predictions
chr10	79610938	79610940	chr10_79610938_79610940_predictions
chr10	79703226	79703228	chr10_79703226_79703228_predictions
chr10	79826738	79826740	chr10_79826738_79826740_predictions
chr10	79949104	79949106	chr10_79949104_79949106_predictions
chr10	80078664	80078666	chr10_80078664_80078666_predictions
chr10	80132729	80132731	chr10_80132729_80132731_predictions
chr10	80205536	80205538	chr10_80205536_80205538_predictions
chr10	80289657	80289659	chr10_80289657_80289659_predictions
chr10	80356754	80356756	chr10_80356754_80356756_predictions
chr10	80356780	80356782	chr10_80356780_80356782_predictions
chr10	80408550	80408552	chr10_80408550_80408552_predictions
chr10	80454309	80454311	chr10_80454309_80454311_predictions
chr10	80537901	80537903	chr10_80537901_80537903_predictions
chr10	8054687	8054689	chr10_8054687_8054689_predictions
chr10	81875193	81875195	chr10_81875193_81875195_predictions
chr10	84139508	84139510	chr10_84139508_84139510_predictions
chr10	84173800	84173802	chr10_84173800_84173802_predictions
chr10	84194536	84194538	chr10_84194536_84194538_predictions
chr10	84225543	84225545	chr10_84225543_84225545_predictions
chr10	84241545	84241547	chr10_84241545_84241547_predictions
chr10	84245052	84245054	chr10_84245052_84245054_predictions
chr10	84328588	84328590	chr10_84328588_84328590_predictions
chr10	86366794	86366796	chr10_86366794_86366796_predictions
chr10	86521791	86521793	chr10_86521791_86521793_predictions
chr10	86654546	86654548	chr10_86654546_86654548_predictions
chr10	86654616	86654618	chr10_86654616_86654618_predictions
chr10	86668510	86668512	chr10_86668510_86668512_predictions
chr10	86756618	86756620	chr10_86756618_86756620_predictions
chr10	86957614	86957616	chr10_86957614_86957616_predictions
chr10	86958598	86958600	chr10_86958598_86958600_predictions
chr10	86968481	86968483	chr10_86968481_86968483_predictions
chr10	87020293	87020295	chr10_87020293_87020295_predictions
chr10	87094842	87094844	chr10_87094842_87094844_predictions
chr10	87095205	87095207	chr10_87095205_87095207_predictions
chr10	87225447	87225449	chr10_87225447_87225449_predictions
chr10	87357743	87357745	chr10_87357743_87357745_predictions
chr10	87504892	87504894	chr10_87504892_87504894_predictions
chr10	87659877	87659879	chr10_87659877_87659879_predictions
chr10	87818225	87818227	chr10_87818225_87818227_predictions
chr10	87863532	87863534	chr10_87863532_87863534_predictions
chr10	87863558	87863560	chr10_87863558_87863560_predictions
chr10	87863624	87863626	chr10_87863624_87863626_predictions
chr10	88583317	88583319	chr10_88583317_88583319_predictions
chr10	88586761	88586763	chr10_88586761_88586763_predictions
chr10	88664441	88664443	chr10_88664441_88664443_predictions
chr10	88706248	88706250	chr10_88706248_88706250_predictions
chr10	88760019	88760021	chr10_88760019_88760021_predictions
chr10	88802729	88802731	chr10_88802729_88802731_predictions
chr10	88851843	88851845	chr10_88851843_88851845_predictions
chr10	88880244	88880246	chr10_88880244_88880246_predictions
chr10	88952772	88952774	chr10_88952772_88952774_predictions
chr10	88990797	88990799	chr10_88990797_88990799_predictions
chr10	89207316	89207318	chr10_89207316_89207318_predictions
chr10	89251774	89251776	chr10_89251774_89251776_predictions
chr10	89302045	89302047	chr10_89302045_89302047_predictions
chr10	89327996	89327998	chr10_89327996_89327998_predictions
chr10	89378055	89378057	chr10_89378055_89378057_predictions
chr10	89392622	89392624	chr10_89392622_89392624_predictions
chr10	89414567	89414569	chr10_89414567_89414569_predictions
chr10	89535593	89535595	chr10_89535593_89535595_predictions
chr10	89645241	89645243	chr10_89645241_89645243_predictions
chr10	89701589	89701591	chr10_89701589_89701591_predictions
chr10	90858038	90858040	chr10_90858038_90858040_predictions
chr10	90871973	90871975	chr10_90871973_90871975_predictions
chr10	90921086	90921088	chr10_90921086_90921088_predictions
chr10	91220662	91220664	chr10_91220662_91220664_predictions
chr10	91410343	91410345	chr10_91410343_91410345_predictions
chr10	91633070	91633072	chr10_91633070_91633072_predictions
chr10	91798425	91798427	chr10_91798425_91798427_predictions
chr10	91909485	91909487	chr10_91909485_91909487_predictions
chr10	91923769	91923771	chr10_91923769_91923771_predictions
chr10	92291077	92291079	chr10_92291077_92291079_predictions
chr10	92291166	92291168	chr10_92291166_92291168_predictions
chr10	92574092	92574094	chr10_92574092_92574094_predictions
chr10	92593129	92593131	chr10_92593129_92593131_predictions
chr10	92689954	92689956	chr10_92689954_92689956_predictions
chr10	92848519	92848521	chr10_92848519_92848521_predictions
chr10	93060797	93060799	chr10_93060797_93060799_predictions
chr10	93073892	93073894	chr10_93073892_93073894_predictions
chr10	931704	931706	chr10_931704_931706_predictions
chr10	93482333	93482335	chr10_93482333_93482335_predictions
chr10	93496611	93496613	chr10_93496611_93496613_predictions
chr10	93566664	93566666	chr10_93566664_93566666_predictions
chr10	93601234	93601236	chr10_93601234_93601236_predictions
chr10	93612536	93612538	chr10_93612536_93612538_predictions
chr10	93702591	93702593	chr10_93702591_93702593_predictions
chr10	93757935	93757937	chr10_93757935_93757937_predictions
chr10	93893977	93893979	chr10_93893977_93893979_predictions
chr10	93993930	93993932	chr10_93993930_93993932_predictions
chr10	94362938	94362940	chr10_94362938_94362940_predictions
chr10	94402540	94402542	chr10_94402540_94402542_predictions
chr10	94545787	94545789	chr10_94545787_94545789_predictions
chr10	94683728	94683730	chr10_94683728_94683730_predictions
chr10	94762680	94762682	chr10_94762680_94762682_predictions
chr10	94938657	94938659	chr10_94938657_94938659_predictions
chr10	95069496	95069498	chr10_95069496_95069498_predictions
chr10	95194237	95194239	chr10_95194237_95194239_predictions
chr10	95291002	95291004	chr10_95291002_95291004_predictions
chr10	95561370	95561372	chr10_95561370_95561372_predictions
chr10	95656710	95656712	chr10_95656710_95656712_predictions
chr10	95693926	95693928	chr10_95693926_95693928_predictions
chr10	95756162	95756164	chr10_95756162_95756164_predictions
chr10	95907974	95907976	chr10_95907974_95907976_predictions
chr10	96043582	96043584	chr10_96043582_96043584_predictions
chr10	96130296	96130298	chr10_96130296_96130298_predictions
chr10	96271568	96271570	chr10_96271568_96271570_predictions
chr10	96304433	96304435	chr10_96304433_96304435_predictions
chr10	96359001	96359003	chr10_96359001_96359003_predictions
chr10	96513925	96513927	chr10_96513925_96513927_predictions
chr10	96587011	96587013	chr10_96587011_96587013_predictions
chr10	96720513	96720515	chr10_96720513_96720515_predictions
chr10	96832297	96832299	chr10_96832297_96832299_predictions
chr10	97185958	97185960	chr10_97185958_97185960_predictions
chr10	97292636	97292638	chr10_97292636_97292638_predictions
chr10	97319270	97319272	chr10_97319270_97319272_predictions
chr10	97334728	97334730	chr10_97334728_97334730_predictions
chr10	97401339	97401341	chr10_97401339_97401341_predictions
chr10	97426190	97426192	chr10_97426190_97426192_predictions
chr10	97446005	97446007	chr10_97446005_97446007_predictions
chr10	97446174	97446176	chr10_97446174_97446176_predictions
chr10	97498421	97498423	chr10_97498421_97498423_predictions
chr10	97498923	97498925	chr10_97498923_97498925_predictions
chr10	97572778	97572780	chr10_97572778_97572780_predictions
chr10	97584373	97584375	chr10_97584373_97584375_predictions
chr10	97584388	97584390	chr10_97584388_97584390_predictions
chr10	97589720	97589722	chr10_97589720_97589722_predictions
chr10	97633499	97633501	chr10_97633499_97633501_predictions
chr10	97640670	97640672	chr10_97640670_97640672_predictions
chr10	97687240	97687242	chr10_97687240_97687242_predictions
chr10	97713729	97713731	chr10_97713729_97713731_predictions
chr10	97737127	97737129	chr10_97737127_97737129_predictions
chr10	97771998	97772000	chr10_97771998_97772000_predictions
chr10	97849842	97849844	chr10_97849842_97849844_predictions
chr10	98030620	98030622	chr10_98030620_98030622_predictions
chr10	98134656	98134658	chr10_98134656_98134658_predictions
chr10	98268193	98268195	chr10_98268193_98268195_predictions
chr10	98415181	98415183	chr10_98415181_98415183_predictions
chr10	98446934	98446936	chr10_98446934_98446936_predictions
chr10	988433	988435	chr10_988433_988435_predictions
chr10	99235851	99235853	chr10_99235851_99235853_predictions
chr10	99329355	99329357	chr10_99329355_99329357_predictions
chr10	99430623	99430625	chr10_99430623_99430625_predictions
chr10	99532941	99532943	chr10_99532941_99532943_predictions
chr10	99620438	99620440	chr10_99620438_99620440_predictions
chr10	99659508	99659510	chr10_99659508_99659510_predictions
chr10	99732126	99732128	chr10_99732126_99732128_predictions
chr10	99732233	99732235	chr10_99732233_99732235_predictions
chr10	99782639	99782641	chr10_99782639_99782641_predictions
chr11	100687287	100687289	chr11_100687287_100687289_predictions
chr11	101129812	101129814	chr11_101129812_101129814_predictions
chr11	101584006	101584008	chr11_101584006_101584008_predictions
chr11	101915009	101915011	chr11_101915009_101915011_predictions
chr11	101916521	101916523	chr11_101916521_101916523_predictions
chr11	102047436	102047438	chr11_102047436_102047438_predictions
chr11	102110446	102110448	chr11_102110446_102110448_predictions
chr11	102317483	102317485	chr11_102317483_102317485_predictions
chr11	102347213	102347215	chr11_102347213_102347215_predictions
chr11	102452764	102452766	chr11_102452764_102452766_predictions
chr11	102530746	102530748	chr11_102530746_102530748_predictions
chr11	102625331	102625333	chr11_102625331_102625333_predictions
chr11	102705768	102705770	chr11_102705768_102705770_predictions
chr11	102724953	102724955	chr11_102724953_102724955_predictions
chr11	102780627	102780629	chr11_102780627_102780629_predictions
chr11	102798159	102798161	chr11_102798159_102798161_predictions
chr11	102843608	102843610	chr11_102843608_102843610_predictions
chr11	102874981	102874983	chr11_102874981_102874983_predictions
chr11	10294218	10294220	chr11_10294218_10294220_predictions
chr11	102955731	102955733	chr11_102955731_102955733_predictions
chr11	10305072	10305074	chr11_10305072_10305074_predictions
chr11	103092159	103092161	chr11_103092159_103092161_predictions
chr11	103109425	103109427	chr11_103109425_103109427_predictions
